Age,Gender,Occupation
76,Female,Engineer
57,Female,N/A
50,Female,Nurse
50,Female,N/A
50,Male,Engineer
43,N/A,N/A
55,Female,Artist
79,Female,Lawyer
50,Male,Engineer
50,Female,Engineer
50,Male,Teacher
50,Female,N/A
47,N/A,N/A
49,N/A,Scientist
97,Male,Engineer
29,Male,Teacher
21,Female,N/A
29,Female,Scientist
56,Female,Engineer
57,Female,Engineer
27,Male,Engineer
50,N/A,Doctor
57,Female,Scientist
73,N/A,Artist
59,Male,Doctor
54,Male,Engineer
24,N/A,Lawyer
57,Male,Teacher
34,Male,Artist
57,Male,Nurse
19,Female,N/A
76,Female,Teacher
34,N/A,Doctor
97,Female,Lawyer
45,Male,Doctor
61,Male,Lawyer
84,Male,N/A
79,Female,Teacher
67,Female,Scientist
50,Male,N/A
50,Female,Nurse
23,N/A,Lawyer
30,Female,Nurse
50,Male,Engineer
50,Female,Lawyer
50,Male,Engineer
43,Male,Teacher
50,Male,Artist
50,Male,Teacher
50,Male,Nurse
96,Female,Artist
29,N/A,Nurse
36,Female,Scientist
50,N/A,Artist
39,Male,Lawyer
85,Male,Engineer
62,N/A,Engineer
69,Male,Teacher
50,Female,Artist
32,Female,N/A
72,Female,Lawyer
50,Male,Teacher
31,Female,Engineer
84,Female,Engineer
24,Female,Scientist
71,Male,Lawyer
53,Female,Lawyer
50,Male,Scientist
75,Male,Lawyer
50,Female,Doctor
92,Male,Artist
57,Male,Nurse
62,Female,Nurse
57,Female,N/A
89,Female,Artist
99,Female,Nurse
50,N/A,N/A
84,Female,Lawyer
36,N/A,N/A
76,Female,Engineer
44,N/A,Scientist
40,N/A,Lawyer
57,Male,Artist
87,Female,N/A
43,Female,Doctor
50,Female,Lawyer
50,Male,Lawyer
83,Male,Artist
53,Male,Artist
71,N/A,Lawyer
19,Male,Lawyer
20,Male,Artist
50,Female,Doctor
54,Male,Artist
50,Male,Engineer
52,Female,Teacher
98,N/A,Scientist
26,Female,Engineer
50,Female,Engineer
50,N/A,Nurse
76,Female,Teacher
50,N/A,Lawyer
96,Male,Engineer
90,Female,Artist
29,Male,N/A
91,Female,Nurse
53,Male,Lawyer
46,Male,Teacher
30,N/A,Engineer
97,Male,Nurse
33,Female,Doctor
74,Male,Doctor
50,Male,Artist
21,Male,N/A
69,Male,Lawyer
55,Male,Scientist
28,Male,N/A
33,Female,Teacher
26,Male,Artist
39,Female,Teacher
50,Female,Artist
92,Male,Teacher
63,Female,Artist
93,Female,Lawyer
94,Male,Nurse
50,Female,Engineer
57,Male,Teacher
51,N/A,Nurse
49,N/A,Engineer
37,Female,Lawyer
83,Male,Lawyer
75,Male,N/A
50,Female,Nurse
57,N/A,N/A
26,Male,Scientist
44,Male,Doctor
31,Male,Nurse
89,Male,Artist
50,Male,Lawyer
57,Male,Engineer
57,Male,Nurse
75,Female,Teacher
57,Female,Scientist
77,Male,Doctor
49,N/A,Scientist
50,Male,Doctor
97,Female,Doctor
47,Male,Scientist
77,N/A,N/A
18,Male,Engineer
33,Male,Engineer
99,Male,Artist
50,Male,Artist
70,Female,Scientist
50,Male,N/A
50,Female,Engineer
37,Male,Engineer
50,Male,Teacher
65,Male,Doctor
22,N/A,Artist
49,Female,Scientist
57,Male,Lawyer
57,N/A,Artist
100,Female,Scientist
47,N/A,Teacher
57,Female,Artist
18,Male,Engineer
63,Female,Lawyer
50,Female,Doctor
85,Male,Engineer
29,Male,N/A
36,Male,Scientist
22,Female,Teacher
97,N/A,Scientist
87,Female,Artist
24,N/A,Teacher
54,Male,Artist
57,Female,Teacher
18,Male,Scientist
54,Female,Nurse
60,Male,Scientist
57,Female,Engineer
50,Male,Doctor
49,Male,N/A
94,Male,Artist
26,Female,Artist
21,Female,Nurse
53,Female,Doctor
93,Male,Scientist
50,N/A,Artist
74,Female,Engineer
39,Male,Doctor
92,Male,Nurse
94,Male,Scientist
57,Male,Nurse
50,Female,Engineer
81,Male,Teacher
47,Female,Teacher
39,N/A,Doctor
90,Male,Doctor
32,Male,Doctor
94,N/A,Doctor
57,N/A,Lawyer
59,Female,Nurse
57,Female,Lawyer
49,Male,Engineer
50,Female,Engineer
50,Female,Lawyer
98,Female,Artist
50,Female,Engineer
27,Male,Nurse
94,Female,Teacher
40,Female,Artist
81,Female,N/A
51,N/A,Doctor
24,Male,Engineer
43,Male,Doctor
57,Female,Lawyer
